Time,Voltage,Current,Temperature,SOC
6879.200000000001,3.80525656935783,-1.5968604105558404,6.23859,0.6867731594414648
6879.3,3.80525656935783,-1.5960556782346575,6.23859,0.6867641620309929
6879.400000000001,3.80525656935783,-1.5959284483090874,6.23859,0.686755169154735
6879.5,3.80525656935783,-1.5959123585941566,6.23859,0.6867461769953463
6879.6,3.80525656935783,-1.5958892721681646,6.23859,0.6867371849266141
6879.700000000001,3.8053856896592886,-1.5958685311237697,6.23859,0.6867281929879608
6879.8,3.80544736641806,-1.595850545050783,6.23859,0.6867192011661718
6879.900000000001,3.80544736641806,-1.5958387234278768,6.23859,0.6867102094457241
6880.0,3.80544736641806,-1.5958050745968988,6.23859,0.6867012177918848
6880.1,3.7700268557023318,-2.5694994864165457,6.23859,0.6866922263276375
6880.200000000001,3.768744552660169,-2.5759880489026696,6.23859,0.6866777486429044
6880.3,3.76862353379241,-2.577222250380632,6.23859,0.6866632343987705
6880.400000000001,3.768494553497567,-2.57757391057992,6.23859,0.6866487132006052
6880.5,3.7683038734931196,-2.577725727035533,6.23859,0.6866341900210324
6880.6,3.76824193967194,-2.5778180569370956,6.23859,0.6866196659860592
6880.700000000001,3.76811243925262,-2.577886518884795,6.23859,0.6866051414308589
6880.8,3.7679211603012916,-2.5779676583547917,6.23859,0.6865906164899142
6880.900000000001,3.76786034555146,-2.578020606988007,6.23859,0.686576091091794
6881.0,3.767729086006493,-2.5781244509796455,6.236175282486649,0.6865615653953382
6881.1,3.789660019664562,-1.9687293376962576,6.23508,0.6865470391137798
6881.200000000001,3.79037439865938,-1.961431444247471,6.23508,0.6865359464310116
6881.3,3.7905042866696332,-1.960295471713445,6.23508,0.6865248948677694
6881.400000000001,3.79056519571961,-1.9600955740459893,6.237469909657218,0.6865138497050934
6881.5,3.79056519571961,-1.960048149871988,6.23859,0.6865028056687286
6881.6,3.79056519571961,-1.9600372406043944,6.23859,0.6864917618995722
6881.700000000001,3.79056519571961,-1.96004007442789,6.23859,0.6864807181918834
6881.8,3.79056519571961,-1.960058422728155,6.23859,0.6864696744682277
6881.900000000001,3.7904353330990994,-1.9600730466962681,6.236200981021184,0.6864586306411895
6882.0,3.79037439865938,-1.9600882199600265,6.23508,0.6864475867317535
6882.1,3.814171676064966,-1.3019667241276938,6.23508,0.6864365427368248
6882.200000000001,3.8151173085945844,-1.295630308863732,6.23508,0.6864292068864521
6882.3,3.815308296314465,-1.2946114762856171,6.237476694073086,0.6864219067382166
6882.400000000001,3.8154990757053695,-1.2943586053340057,6.23859,0.6864146123305296
6882.5,3.8155596106106,-1.2943379554247785,6.23859,0.6864073193476282
6882.6,3.8155596106106,-1.2943106391625676,6.23859,0.6864000264810775
6882.700000000001,3.8155596106106,-1.2942661010352128,6.23859,0.6863927337684385
6882.8,3.8155596106106,-1.29425476387862,6.23859,0.6863854413067468
6882.900000000001,3.8156895218444444,-1.2942364700722433,6.23859,0.6863781489089337
6883.0,3.81575040767084,-1.294203228166441,6.23859,0.6863708566141958
6883.1,3.81479642236966,-1.3194760941079913,6.23859,0.6863635645067574
6883.200000000001,3.8149266978603587,-1.3164348488373256,6.23859,0.6863561300009308
6883.3,3.81498721942989,-1.3158914269197683,6.23859,0.6863487126308111
6883.400000000001,3.81498721942989,-1.315802165903208,6.23859,0.6863412983225683
6883.5,3.81498721942989,-1.3157752047787499,6.23859,0.6863338845172613
6883.6,3.81498721942989,-1.3157710526901758,6.23859,0.686326470863865
6883.700000000001,3.815117397090675,-1.3157494438234396,6.23859,0.6863190572338633
6883.8,3.81517801649013,-1.31573805790465,6.23859,0.6863116437256156
6883.900000000001,3.81517801649013,-1.3157502836158914,6.23859,0.686304230281521
6884.0,3.81517801649013,-1.3157128025789615,6.23859,0.6862968167685415
6884.1,3.8664352091268537,0.10306046738061507,6.23859,0.6862894034667465
6884.200000000001,3.8680988486414827,0.10548660603463075,6.23859,0.6862899841545276
6884.3,3.8684801943655973,0.10522343421246126,6.236192979563349,0.6862905785122356
6884.400000000001,3.8687311908995374,0.10517196550099431,6.23508,0.6862911713871185
6884.5,3.8689217694517226,0.1051563515624277,6.23508,0.6862917639720041
6884.6,3.8691125680600535,0.10514709125738955,6.23508,0.686292356468914
6884.700000000001,3.8693034225965754,0.10514260359132159,6.23508,0.6862929489136472
6884.8,3.8694937703908026,0.10513804625013785,6.23508,0.686293541333095
6884.900000000001,3.869685022181653,0.10513190538074327,6.23508,0.6862941337268647
6885.0,3.86974597571778,0.10512859654444248,6.23508,0.686294726086034
6885.1,3.8608379018807004,-0.14802049363843003,6.23508,0.68629531842656
6885.200000000001,3.86058771682643,-0.14800547904250716,6.23508,0.6862944844143127
6885.3,3.8607177205129544,-0.14799304463754628,6.23508,0.6862936504866644
6885.400000000001,3.86077851388666,-0.14798832803360584,6.23508,0.6862928166290768
6885.5,3.8609082155149603,-0.14798497728078133,6.23508,0.6862919827980647
6885.6,3.8609693109469,-0.14798085938725372,6.23508,0.6862911489859321
6885.700000000001,3.8610989745104183,-0.14797691230518067,6.23508,0.6862903151970016
6885.8,3.861290474877188,-0.14797254099133345,6.23508,0.6862894814303107
6885.900000000001,3.86135090506737,-0.147971045204781,6.23508,0.6862886476882496
6886.0,3.86135090506737,-0.1479677621860102,6.23508,0.6862878139546165
6886.1,3.867834675012246,0.02761013460981629,6.23508,0.6862869802394813
6886.200000000001,3.868158523030511,0.027794796709592666,6.23508,0.6862871358070642
6886.3,3.86821959923589,0.02782185622968903,6.23508,0.6862872924151142
6886.400000000001,3.8683499020770027,0.02782557374813366,6.23508,0.6862874491756293
6886.5,3.86841039629613,0.027824494470246663,6.23508,0.6862876059570906
6886.6,3.8685394201263144,0.027824089877004,6.23508,0.6862877627324707
6886.700000000001,3.86860119335636,0.027824089877004,6.23508,0.6862879195055712
6886.8,3.868731015288437,0.027823279778136565,6.23508,0.6862880762786717
6886.900000000001,3.8687919904166,0.02782249462381108,6.23508,0.6862882330472078
6887.0,3.8689231927600374,0.027820666568968446,6.23508,0.6862883898113199
6887.1,3.86917358453707,0.028980819080798845,6.23508,0.6862885465651319
6887.200000000001,3.86917358453707,0.029159347564205875,6.23508,0.6862887098557511
6887.3,3.86917358453707,0.02918537798821422,6.23508,0.6862888741522778
6887.400000000001,3.869302719931579,0.029188494949218047,6.23508,0.6862890385954713
6887.5,3.86936438159731,0.029189001577037736,6.23508,0.6862892030562272
6887.6,3.86936438159731,0.029187151835490217,6.23508,0.6862893675198376
6887.700000000001,3.869494550368585,0.029188233001977114,6.23508,0.6862895319730258
6887.8,3.869685524937282,0.029187958758717505,6.23508,0.6862896964323058
6887.900000000001,3.86974597571778,0.02918779937129176,6.23508,0.6862898608900405
6888.0,3.86974597571778,0.028933732153942612,6.23508,0.6862900253468772
6888.1,3.8482424102595036,-0.5714018682256407,6.23508,0.686290188372188
6888.200000000001,3.84761351673034,-0.5697681769805039,6.23508,0.6862869688439694
6888.3,3.84761351673034,-0.5695598618844028,6.23508,0.6862837585206825
6888.400000000001,3.84761351673034,-0.5695295520381753,6.23508,0.6862805493711338
6888.5,3.84761351673034,-0.5694991780605275,6.23508,0.6862773403923642
6888.6,3.84761351673034,-0.569491039161276,6.23508,0.6862741315847348
6888.700000000001,3.84761351673034,-0.5695093384330512,6.23508,0.6862709228229635
6888.8,3.84761351673034,-0.5694995714134515,6.23508,0.6862677139580862
6888.900000000001,3.84761351673034,-0.5694971670145286,6.23508,0.6862645051482404
6889.0,3.84761351673034,-0.5694938292423183,6.23508,0.6862612963519422
6889.1,3.8474869363707933,-0.56954477438301,6.23508,0.6862580875744504
6889.200000000001,3.8475531547044897,-0.5695175621681047,6.23508,0.6862548785099114
6889.3,3.84761351673034,-0.5694972233873751,6.23508,0.686251669598698
6889.400000000001,3.84761351673034,-0.5694835397014834,6.23508,0.6862484608020821
6889.5,3.84761351673034,-0.5694933097038501,6.23508,0.6862452520825661
6889.6,3.84761351673034,-0.569500008260324,6.23508,0.6862420433080016
6889.700000000001,3.84761351673034,-0.5694877919300626,6.23508,0.6862388344956946
6889.8,3.84761351673034,-0.569482109748506,6.23508,0.6862356257522196
6889.900000000001,3.84761351673034,-0.5694943119845862,6.23508,0.6862324170407605
6890.0,3.84761351673034,-0.5694938318228514,6.23508,0.6862292082605488
6890.1,3.82269523429485,-1.25013290824556,6.23508,0.6862259994830424
6890.200000000001,3.82204671065864,-1.2500922089412045,6.23508,0.6862189556870752
6890.3,3.82204671065864,-1.2500790409754363,6.23508,0.6862119121204259
